"Date","Geo Port","Inflation"
"2015-12-30",2010718.89,62745.67
"2015-12-31",1990023.29,62738.73
"2016-01-04",1964456.97,62752.11
"2016-01-05",1963210.38,62755.45
"2016-01-06",1941913.05,62758.8
"2016-01-07",1897020.95,62762.15
"2016-01-08",1872967.41,62765.49
"2016-01-11",1865638.81,62775.53
"2016-01-12",1881898.93,62778.87
"2016-01-13",1843796.96,62782.22
"2016-01-14",1866665.11,62785.57
"2016-01-15",1819656.89,62788.91
"2016-01-19",1824292.73,62802.29
"2016-01-20",1801911.51,62805.64
"2016-01-21",1809950.71,62808.98
"2016-01-22",1856234.72,62812.33
"2016-01-25",1830584.19,62822.37
"2016-01-26",1867197.56,62825.71
"2016-01-27",1849667.71,62829.06
"2016-01-28",1853485.38,62832.4
"2016-01-29",1905138.42,62835.75
"2016-02-01",1909863.79,62844.22
"2016-02-02",1870310.54,62846.01
"2016-02-03",1887374.53,62847.79
"2016-02-04",1897707.66,62849.57
"2016-02-05",1869135.47,62851.36
"2016-02-08",1851390.56,62856.71
"2016-02-09",1838619.94,62858.49
"2016-02-10",1845683.14,62860.28
"2016-02-11",1836993.95,62862.06
"2016-02-12",1859821.16,62863.84
"2016-02-16",1879975.76,62870.98
"2016-02-17",1917156.1,62872.76
"2016-02-18",1922971.89,62874.54
"2016-02-19",1919071.38,62876.33
"2016-02-22",1943368.76,62881.68
"2016-02-23",1921334.75,62883.46
"2016-02-24",1923184.85,62885.25
"2016-02-25",1947256.02,62887.03
"2016-02-26",1937191.86,62888.81
"2016-02-29",1930089.51,62894.16
"2016-03-01",1971857.86,62902.9
"2016-03-02",1990755.96,62911.64
"2016-03-03",2015255.93,62920.37
"2016-03-04",2026107.3,62929.11
"2016-03-07",2028722.6,62955.32
"2016-03-08",2004965.5,62964.05
"2016-03-09",2009490.67,62972.79
"2016-03-10",2011664.77,62981.53
"2016-03-11",2046466.85,62990.26
"2016-03-14",2038032.46,63016.47
"2016-03-15",2023238.06,63025.21
"2016-03-16",2053381.89,63033.94
"2016-03-17",2074789.26,63042.68
"2016-03-18",2077854.14,63051.42
"2016-03-21",2071888.05,63077.62
"2016-03-22",2069243.46,63086.36
"2016-03-23",2045723.4,63095.1
"2016-03-24",2037347.73,63103.83
"2016-03-28",2048806.69,63138.78
"2016-03-29",2082865.83,63147.51
"2016-03-30",2086545.07,63156.25
"2016-03-31",2090121.26,63164.99
"2016-04-01",2084848.82,63174.97
"2016-04-04",2074441.49,63204.92
"2016-04-05",2055362.54,63214.9
"2016-04-06",2074335.77,63224.88
"2016-04-07",2053392.5,63234.86
"2016-04-08",2068832.18,63244.85
"2016-04-11",2074877.97,63274.79
"2016-04-12",2098084.33,63284.77
"2016-04-13",2125610.42,63294.76
"2016-04-14",2116925.53,63304.74
"2016-04-15",2119398.53,63314.72
"2016-04-18",2131991.09,63344.67
"2016-04-19",2159425.6,63354.65
"2016-04-20",2152880.52,63364.63
"2016-04-21",2137672.4,63374.62
"2016-04-22",2131532.51,63384.6
"2016-04-25",2122874.91,63414.54
"2016-04-26",2129311.8,63424.53
"2016-04-27",2136935.58,63434.51
"2016-04-28",2129179.52,63444.49
"2016-04-29",2123995.19,63454.47
"2016-05-02",2134125.97,63481.02
"2016-05-03",2109445.11,63489.3
"2016-05-04",2091295.73,63497.59
"2016-05-05",2092649.24,63505.87
"2016-05-06",2101610.08,63514.15
"2016-05-09",2086179.87,63539
"2016-05-10",2119564.04,63547.28
"2016-05-11",2109919.91,63555.57
"2016-05-12",2101276.85,63563.85
"2016-05-13",2086833.24,63572.13
"2016-05-16",2107429.96,63596.98
"2016-05-17",2091181.62,63605.26
"2016-05-18",2077700.52,63613.54
"2016-05-19",2067624.65,63621.83
"2016-05-20",2085595.37,63630.11
"2016-05-23",2078358.79,63654.96
"2016-05-24",2103611.9,63663.24
"2016-05-25",2115272.71,63671.52
"2016-05-26",2120006.8,63679.81
"2016-05-27",2118336.06,63688.09
"2016-05-31",2120715.75,63721.22
"2016-06-01",2126099.07,63728.2
"2016-06-02",2134710.71,63735.17
"2016-06-03",2156945.35,63742.15
"2016-06-06",2165565.56,63763.08
"2016-06-07",2180901.28,63770.05
"2016-06-08",2195574.04,63777.03
"2016-06-09",2186296.48,63784.01
"2016-06-10",2147205.81,63790.98
"2016-06-13",2130667.11,63811.91
"2016-06-14",2114984.02,63818.89
"2016-06-15",2129181.09,63825.86
"2016-06-16",2130020.9,63832.84
"2016-06-17",2135371.06,63839.81
"2016-06-20",2157434.72,63860.74
"2016-06-21",2157407.82,63867.72
"2016-06-22",2154208.79,63874.69
"2016-06-23",2191812.63,63881.67
"2016-06-24",2099425.99,63888.65
"2016-06-27",2071052.71,63909.58
"2016-06-28",2112962.74,63916.55
"2016-06-29",2149675.23,63923.53
"2016-06-30",2181512.52,63930.5
"2016-07-01",2205554.25,63927.17
"2016-07-05",2186310.08,63913.82
"2016-07-06",2195317.17,63910.48
"2016-07-07",2187474.71,63907.14
"2016-07-08",2229137.14,63903.81
"2016-07-11",2242018.19,63893.8
"2016-07-12",2246871.27,63890.46
"2016-07-13",2256333.13,63887.12
"2016-07-14",2262491.35,63883.79
"2016-07-15",2251916.6,63880.45
"2016-07-18",2255828.83,63870.44
"2016-07-19",2247797.68,63867.1
"2016-07-20",2252346.95,63863.76
"2016-07-21",2250673.78,63860.43
"2016-07-22",2257963.59,63857.09
"2016-07-25",2248860.59,63847.08
"2016-07-26",2260486.08,63843.74
"2016-07-27",2273719.1,63840.4
"2016-07-28",2274032.54,63837.07
"2016-07-29",2295829.98,63833.73
"2016-08-01",2280971.46,63828.95
"2016-08-02",2263888.02,63830.84
"2016-08-03",2267809.29,63832.73
"2016-08-04",2276497.97,63834.62
"2016-08-05",2282452.82,63836.51
"2016-08-08",2285953.53,63842.18
"2016-08-09",2302206.89,63844.07
"2016-08-10",2305196.15,63845.97
"2016-08-11",2314846.42,63847.86
"2016-08-12",2313736.95,63849.75
"2016-08-15",2321043.19,63855.42
"2016-08-16",2311988.28,63857.31
"2016-08-17",2314869.45,63859.2
"2016-08-18",2326924.62,63861.09
"2016-08-19",2313091.49,63862.98
"2016-08-22",2313370.7,63868.66
"2016-08-23",2321479.5,63870.55
"2016-08-24",2302973.24,63872.44
"2016-08-25",2299512.92,63874.33
"2016-08-26",2285568.9,63876.22
"2016-08-29",2309058.93,63881.89
"2016-08-30",2298191.45,63883.79
"2016-08-31",2289353.09,63885.68
"2016-09-01",2299518.33,63890.8
"2016-09-02",2318920.28,63895.92
"2016-09-06",2343713.64,63916.39
"2016-09-07",2346184.12,63921.51
"2016-09-08",2325664.61,63926.63
"2016-09-09",2255973.42,63931.75
"2016-09-12",2282626.72,63947.11
"2016-09-13",2230212.17,63952.23
"2016-09-14",2230241.68,63957.35
"2016-09-15",2252696.38,63962.47
"2016-09-16",2237655.9,63967.59
"2016-09-19",2244675.26,63982.94
"2016-09-20",2252735.43,63988.06
"2016-09-21",2297495.68,63993.18
"2016-09-22",2319728.44,63998.3
"2016-09-23",2301328.07,64003.42
"2016-09-26",2282356.08,64018.78
"2016-09-27",2298887.59,64023.9
"2016-09-28",2312163.53,64029.02
"2016-09-29",2289151.37,64034.14
"2016-09-30",2299117.23,64039.26
"2016-10-03",2293647.22,64046.98
"2016-10-04",2263814.72,64049.56
"2016-10-05",2275733.99,64052.13
"2016-10-06",2262610.98,64054.71
"2016-10-07",2253621.03,64057.29
"2016-10-10",2262033.06,64065.01
"2016-10-11",2223485.29,64067.59
"2016-10-12",2227225.1,64070.16
"2016-10-13",2218838.72,64072.74
"2016-10-14",2210612.18,64075.31
"2016-10-17",2208038.37,64083.04
"2016-10-18",2231974.8,64085.62
"2016-10-19",2244847.48,64088.19
"2016-10-20",2242625.12,64090.77
"2016-10-21",2240057.8,64093.34
"2016-10-24",2243280,64101.07
"2016-10-25",2241112.18,64103.65
"2016-10-26",2225803.28,64106.22
"2016-10-27",2216039.93,64108.8
"2016-10-28",2209320.64,64111.37
"2016-10-31",2216507.12,64119.1
"2016-11-01",2205027.33,64115.77
"2016-11-02",2194493.24,64112.45
"2016-11-03",2185618.8,64109.12
"2016-11-04",2178280.36,64105.8
"2016-11-07",2212508.63,64095.83
"2016-11-08",2218896.38,64092.5
"2016-11-09",2200648.3,64089.18
"2016-11-10",2180737.39,64085.85
"2016-11-11",2157760.25,64082.53
"2016-11-14",2151755.78,64072.56
"2016-11-15",2179365.89,64069.23
"2016-11-16",2171531.77,64065.91
"2016-11-17",2174808.19,64062.58
"2016-11-18",2159330.95,64059.26
"2016-11-21",2183039.34,64049.28
"2016-11-22",2188278.78,64045.96
"2016-11-23",2178136.81,64042.63
"2016-11-25",2185254.24,64035.99
"2016-11-28",2183117.84,64026.01
"2016-11-29",2188440.5,64022.69
"2016-11-30",2172862.91,64019.36
"2016-12-01",2157827.48,64020.04
"2016-12-02",2166901.36,64020.72
"2016-12-05",2181703.01,64022.74
"2016-12-06",2192147.5,64023.42
"2016-12-07",2230047.86,64024.1
"2016-12-08",2230319.75,64024.77
"2016-12-09",2227634,64025.45
"2016-12-12",2221604.44,64027.47
"2016-12-13",2242735.77,64028.15
"2016-12-14",2201811.69,64028.83
"2016-12-15",2204660.87,64029.5
"2016-12-16",2203073.49,64030.18
"2016-12-19",2212344.19,64032.21
"2016-12-20",2216120.32,64032.88
"2016-12-21",2215005.95,64033.56
"2016-12-22",2204104.47,64034.23
"2016-12-23",2209654.6,64034.91
"2016-12-27",2214870.13,64037.61
"2016-12-28",2204609.15,64038.29
"2016-12-29",2213157.56,64038.97
"2016-12-30",2207170.22,64039.64
"2017-01-03",2232256.88,64076.44
"2017-01-04",2256995.3,64088.47
"2017-01-05",2278345.04,64100.51
"2017-01-06",2270958.09,64112.55
"2017-01-09",2271019.98,64148.67
"2017-01-10",2274883.91,64160.71
"2017-01-11",2290932.25,64172.75
"2017-01-12",2286445.18,64184.79
"2017-01-13",2293144.98,64196.83
"2017-01-17",2296230.52,64244.98
"2017-01-18",2283530.17,64257.02
"2017-01-19",2273961.6,64269.06
"2017-01-20",2282430.85,64281.1
"2017-01-23",2289660.29,64317.22
"2017-01-24",2301665.2,64329.25
"2017-01-25",2314345.72,64341.29
"2017-01-26",2308311.47,64353.33
"2017-01-27",2307646.27,64365.37
"2017-01-30",2288986.03,64401.49
"2017-01-31",2301424.98,64413.53
"2017-02-01",2300308.93,64420.77
"2017-02-02",2306537.19,64428
"2017-02-03",2319689.62,64435.24
"2017-02-06",2318384.04,64456.95
"2017-02-07",2319627.57,64464.19
"2017-02-08",2332388.31,64471.43
"2017-02-09",2336549.68,64478.67
"2017-02-10",2350493,64485.9
"2017-02-13",2358736.14,64507.62
"2017-02-14",2361006.87,64514.85
"2017-02-15",2374924.12,64522.09
"2017-02-16",2380514.99,64529.33
"2017-02-17",2380606.77,64536.57
"2017-02-21",2393615.99,64565.52
"2017-02-22",2394215.21,64572.75
"2017-02-23",2398604.07,64579.99
"2017-02-24",2400931.98,64587.23
"2017-02-27",2394807.94,64608.94
"2017-02-28",2387561.38,64616.18
"2017-03-01",2408947.32,64617.87
"2017-03-02",2383773.06,64619.57
"2017-03-03",2394232.03,64621.26
"2017-03-06",2382381.5,64626.35
"2017-03-07",2369735.93,64628.04
"2017-03-08",2357302.81,64629.73
"2017-03-09",2352983.85,64631.43
"2017-03-10",2369338.22,64633.12
"2017-03-13",2376685.34,64638.2
"2017-03-14",2363333.98,64639.9
"2017-03-15",2406755.93,64641.59
"2017-03-16",2409616.2,64643.29
"2017-03-17",2414569.95,64644.98
"2017-03-20",2415500.29,64650.06
"2017-03-21",2396172.74,64651.76
"2017-03-22",2402815.66,64653.45
"2017-03-23",2400117.69,64655.15
"2017-03-24",2407680.86,64656.84
"2017-03-27",2414887.65,64661.92
"2017-03-28",2424830.9,64663.62
"2017-03-29",2432322.7,64665.31
"2017-03-30",2424213.42,64667.01
"2017-03-31",2419599.07,64668.7
"2017-04-03",2423633.79,64687.88
"2017-04-04",2422538.5,64694.27
"2017-04-05",2414282.32,64700.66
"2017-04-06",2416428.79,64707.06
"2017-04-07",2412208.11,64713.45
"2017-04-10",2415539.73,64732.63
"2017-04-11",2428552.76,64739.02
"2017-04-12",2427385.08,64745.41
"2017-04-13",2414181.24,64751.8
"2017-04-17",2432573.78,64777.37
"2017-04-18",2428116.87,64783.77
"2017-04-19",2415930.52,64790.16
"2017-04-20",2436752.01,64796.55
"2017-04-21",2433064.52,64802.94
"2017-04-24",2468942.98,64822.12
"2017-04-25",2474477.55,64828.51
"2017-04-26",2476826.48,64834.91
"2017-04-27",2476834.7,64841.3
"2017-04-28",2472283.22,64847.69
"2017-05-01",2470242.72,64862.27
"2017-05-02",2483289.01,64864.05
"2017-05-03",2470349.68,64865.84
"2017-05-04",2470582.86,64867.63
"2017-05-05",2490905.95,64869.42
"2017-05-08",2477749.55,64874.78
"2017-05-09",2477030.29,64876.57
"2017-05-10",2481349.41,64878.36
"2017-05-11",2478666.3,64880.15
"2017-05-12",2481699.86,64881.94
"2017-05-15",2499041.15,64887.3
"2017-05-16",2507694.91,64889.09
"2017-05-17",2480008.41,64890.88
"2017-05-18",2479851.77,64892.67
"2017-05-19",2508949.36,64894.46
"2017-05-22",2519854.77,64899.82
"2017-05-23",2513058.74,64901.61
"2017-05-24",2522817.72,64903.4
"2017-05-25",2531752.42,64905.19
"2017-05-26",2533585.13,64906.97
"2017-05-30",2531890.47,64914.13
"2017-05-31",2534409.41,64915.92
"2017-06-01",2553986.65,64917.88
"2017-06-02",2579212.53,64919.84
"2017-06-05",2570064.65,64925.73
"2017-06-06",2571845.3,64927.69
"2017-06-07",2566423.33,64929.66
"2017-06-08",2561864.19,64931.62
"2017-06-09",2553208.08,64933.58
"2017-06-12",2547931.54,64939.47
"2017-06-13",2566934.38,64941.43
"2017-06-14",2565606.52,64943.4
"2017-06-15",2547622.96,64945.36
"2017-06-16",2560389.43,64947.32
"2017-06-19",2575016.43,64953.21
"2017-06-20",2554643.43,64955.17
"2017-06-21",2557676.96,64957.14
"2017-06-22",2560681.26,64959.1
"2017-06-23",2566817.97,64961.06
"2017-06-26",2574775.61,64966.95
"2017-06-27",2555654.15,64968.91
"2017-06-28",2576474.05,64970.88
"2017-06-29",2543937.12,64972.84
"2017-06-30",2548496.27,64974.8
"2017-07-03",2544697.97,64970.46
"2017-07-05",2546348.01,64967.57
"2017-07-06",2518509.7,64966.12
"2017-07-07",2524148.99,64964.68
"2017-07-10",2531078.56,64960.34
"2017-07-11",2534666.51,64958.89
"2017-07-12",2562842.6,64957.45
"2017-07-13",2567114.76,64956
"2017-07-14",2586685.8,64954.56
"2017-07-17",2587831,64950.22
"2017-07-18",2597307.34,64948.77
"2017-07-19",2612547.13,64947.33
"2017-07-20",2619596.29,64945.88
"2017-07-21",2620145.18,64944.43
"2017-07-24",2618015.99,64940.1
"2017-07-25",2614814.94,64938.65
"2017-07-26",2627476.59,64937.2
"2017-07-27",2616910.07,64935.76
"2017-07-28",2621493.15,64934.31
"2017-07-31",2622672.68,64929.97
"2017-08-01",2639054.43,64936.25
"2017-08-02",2636385.14,64942.52
"2017-08-03",2638936.62,64948.79
"2017-08-04",2636358.58,64955.06
"2017-08-07",2644145.84,64973.88
"2017-08-08",2633250.89,64980.15
"2017-08-09",2634658.98,64986.42
"2017-08-10",2599887.79,64992.69
"2017-08-11",2603046.64,64998.96
"2017-08-14",2622597.85,65017.78
"2017-08-15",2614689.17,65024.05
"2017-08-16",2633552.97,65030.32
"2017-08-17",2598773.89,65036.6
"2017-08-18",2601428.78,65042.87
"2017-08-21",2606420.97,65061.68
"2017-08-22",2625544.42,65067.96
"2017-08-23",2627527.42,65074.23
"2017-08-24",2619550.49,65080.5
"2017-08-25",2634045.34,65086.77
"2017-08-28",2638571.23,65105.59
"2017-08-29",2635966.4,65111.86
"2017-08-30",2644555.23,65118.13
"2017-08-31",2667499.89,65124.4
"2017-09-01",2671315.84,65135.9
"2017-09-05",2665450.77,65181.87
"2017-09-06",2670157.3,65193.37
"2017-09-07",2691508.94,65204.86
"2017-09-08",2685939.84,65216.36
"2017-09-11",2700824.02,65250.84
"2017-09-12",2707687.54,65262.33
"2017-09-13",2695382.01,65273.83
"2017-09-14",2699932.24,65285.32
"2017-09-15",2703822,65296.82
"2017-09-18",2706807.63,65331.3
"2017-09-19",2710712.16,65342.79
"2017-09-20",2709705.55,65354.29
"2017-09-21",2699042.87,65365.78
"2017-09-22",2703287.14,65377.28
"2017-09-25",2698215.92,65411.76
"2017-09-26",2690584.21,65423.25
"2017-09-27",2683016.22,65434.75
"2017-09-28",2686529.2,65446.24
"2017-09-29",2700839.95,65457.74
"2017-10-02",2703881.22,65466.56
"2017-10-03",2717017.56,65465.23
"2017-10-04",2719425.44,65463.89
"2017-10-05",2723753.54,65462.56
"2017-10-06",2721171.24,65461.22
"2017-10-09",2721153.27,65457.22
"2017-10-10",2738904.6,65455.88
"2017-10-11",2749118.46,65454.55
"2017-10-12",2750609.91,65453.21
"2017-10-13",2765134.3,65451.88
"2017-10-16",2763003.08,65447.87
"2017-10-17",2761242.51,65446.54
"2017-10-18",2757309.54,65445.2
"2017-10-19",2758127.84,65443.87
"2017-10-20",2755654.26,65442.53
"2017-10-23",2745282.99,65438.53
"2017-10-24",2745860.66,65437.2
"2017-10-25",2731739.52,65435.86
"2017-10-26",2727786.42,65434.53
"2017-10-27",2747849.65,65433.19
"2017-10-30",2750882.35,65429.19
"2017-10-31",2759219.83,65427.85
"2017-11-01",2768819.7,65427.9
"2017-11-02",2774822.92,65427.96
"2017-11-03",2776865.22,65428.01
"2017-11-06",2789668.88,65428.17
"2017-11-07",2784882.08,65428.22
"2017-11-08",2791388.39,65428.28
"2017-11-09",2774881.34,65428.33
"2017-11-10",2762220.58,65428.38
"2017-11-13",2759856.18,65428.54
"2017-11-14",2758732.38,65428.59
"2017-11-15",2748096.33,65428.65
"2017-11-16",2770513.43,65428.7
"2017-11-17",2775340.71,65428.75
"2017-11-20",2775125.18,65428.91
"2017-11-21",2801126.86,65428.97
"2017-11-22",2810466.02,65429.02
"2017-11-24",2819208.94,65429.12
"2017-11-27",2806971.45,65429.28
"2017-11-28",2830874.19,65429.34
"2017-11-29",2814076.1,65429.39
"2017-11-30",2820039.86,65429.44
"2017-12-01",2823199.73,65428.2
"2017-12-04",2817771.2,65424.48
"2017-12-05",2808485.5,65423.24
"2017-12-06",2801407.18,65422
"2017-12-07",2800949.93,65420.76
"2017-12-08",2817915.79,65419.52
"2017-12-11",2823152.13,65415.8
"2017-12-12",2824634.17,65414.55
"2017-12-13",2837031.13,65413.31
"2017-12-14",2826122.93,65412.07
"2017-12-15",2843810.31,65410.83
"2017-12-18",2867861.3,65407.11
"2017-12-19",2850801.95,65405.87
"2017-12-20",2842645.05,65404.63
"2017-12-21",2855444.8,65403.39
"2017-12-22",2863334.58,65402.15
"2017-12-26",2868243.86,65397.18
"2017-12-27",2878387.55,65395.94
"2017-12-28",2889637.52,65394.7
"2017-12-29",2888675.94,65393.46
"2018-01-02",2913132.63,65413.96
"2018-01-03",2936714.24,65425.46
"2018-01-04",2958487.03,65436.95
"2018-01-05",2974208.35,65448.44
"2018-01-08",2976763.8,65482.91
"2018-01-09",2971538.68,65494.4
"2018-01-10",2960596.6,65505.9
"2018-01-11",2989053.46,65517.39
"2018-01-12",3021327.71,65528.88
"2018-01-16",3018667.08,65574.84
"2018-01-17",3040041.35,65586.34
"2018-01-18",3025741.92,65597.83
"2018-01-19",3042774.75,65609.32
"2018-01-22",3068066.65,65643.79
"2018-01-23",3082139.52,65655.28
"2018-01-24",3089840.96,65666.78
"2018-01-25",3086569.89,65678.27
"2018-01-26",3119109.1,65689.76
"2018-01-29",3084940.5,65724.23
"2018-01-30",3044128.42,65735.72
"2018-01-31",3055051.08,65747.21
"2018-02-01",3045413.24,65757.86
"2018-02-02",2959876.22,65768.51
"2018-02-05",2839883.16,65800.45
"2018-02-06",2897215.56,65811.1
"2018-02-07",2847696.59,65821.75
"2018-02-08",2747674.59,65832.4
"2018-02-09",2774411.54,65843.05
"2018-02-12",2825957.73,65874.99
"2018-02-13",2832137.32,65885.64
"2018-02-14",2884942.59,65896.29
"2018-02-15",2922895.61,65906.93
"2018-02-16",2926040.58,65917.58
"2018-02-20",2893168.68,65960.17
"2018-02-21",2871851.3,65970.82
"2018-02-22",2881029.17,65981.47
"2018-02-23",2928701.12,65992.12
"2018-02-26",2960577.6,66024.06
"2018-02-27",2910136.77,66034.71
"2018-02-28",2875282.73,66045.36
"2018-03-01",2840225.29,66050.18
"2018-03-02",2853355.86,66054.99
"2018-03-05",2876060.02,66069.44
"2018-03-06",2900885.6,66074.26
"2018-03-07",2892065.21,66079.08
"2018-03-08",2906684.52,66083.9
"2018-03-09",2943670.55,66088.71
"2018-03-12",2950959.82,66103.17
"2018-03-13",2931878.06,66107.98
"2018-03-14",2933785.69,66112.8
"2018-03-15",2926067.29,66117.62
"2018-03-16",2922667.75,66122.44
"2018-03-19",2887279.2,66136.89
"2018-03-20",2890491.48,66141.7
"2018-03-21",2901464.99,66146.52
"2018-03-22",2831180.04,66151.34
"2018-03-23",2782268.23,66156.16
"2018-03-26",2854196.17,66170.61
"2018-03-27",2816840.14,66175.43
"2018-03-28",2810887.45,66180.24
"2018-03-29",2853828.41,66185.06
"2018-04-02",2795869.18,66212.24
"2018-04-03",2819366.41,66221.01
"2018-04-04",2843951.2,66229.78
"2018-04-05",2854012.27,66238.55
"2018-04-06",2810805.73,66247.32
"2018-04-09",2831831.13,66273.63
"2018-04-10",2878522.85,66282.4
"2018-04-11",2870673.97,66291.18
"2018-04-12",2879143.99,66299.95
"2018-04-13",2875164.22,66308.72
"2018-04-16",2892375.62,66335.03
"2018-04-17",2921627.46,66343.8
"2018-04-18",2929697.77,66352.57
"2018-04-19",2902141.42,66361.34
"2018-04-20",2873388.74,66370.11
"2018-04-23",2865373.21,66396.43
"2018-04-24",2839126.82,66405.2
"2018-04-25",2831085.84,66413.97
"2018-04-26",2859482.77,66422.74
"2018-04-27",2872142.72,66431.51
"2018-04-30",2848556.98,66457.82
"2018-05-01",2842426.77,66466.74
"2018-05-02",2828435.01,66475.66
"2018-05-03",2831949.96,66484.57
"2018-05-04",2861004.76,66493.49
"2018-05-07",2863683.28,66520.24
"2018-05-08",2866199.18,66529.15
"2018-05-09",2881204.84,66538.07
"2018-05-10",2917599.71,66546.98
"2018-05-11",2925854.75,66555.9
"2018-05-14",2926491.56,66582.65
"2018-05-15",2882902.9,66591.56
"2018-05-16",2895433.87,66600.48
"2018-05-17",2892846.54,66609.4
"2018-05-18",2886203.23,66618.31
"2018-05-21",2905781.8,66645.06
"2018-05-22",2901488.81,66653.97
"2018-05-23",2895695.68,66662.89
"2018-05-24",2898291.15,66671.81
"2018-05-25",2889995.21,66680.72
"2018-05-29",2852174.09,66716.39
"2018-05-30",2891202.97,66725.3
"2018-05-31",2873072.55,66734.22
"2018-06-01",2897727.55,66737.76
"2018-06-04",2908850.44,66748.4
"2018-06-05",2911653.22,66751.95
"2018-06-06",2934967.1,66755.49
"2018-06-07",2927721.96,66759.04
"2018-06-08",2934222.94,66762.58
"2018-06-11",2942115.3,66773.22
"2018-06-12",2939109.93,66776.76
"2018-06-13",2930386.98,66780.31
"2018-06-14",2938695.52,66783.85
"2018-06-15",2918005.41,66787.4
"2018-06-18",2901735.05,66798.04
"2018-06-19",2882046.16,66801.58
"2018-06-20",2886217.37,66805.13
"2018-06-21",2861831.35,66808.67
"2018-06-22",2881007.8,66812.22
"2018-06-25",2834708.53,66822.86
"2018-06-26",2835168.81,66826.4
"2018-06-27",2811295.35,66829.95
"2018-06-28",2825181.49,66833.49
"2018-06-29",2840833.87,66837.04
"2018-07-02",2823641.96,66840.87
"2018-07-03",2827721.75,66841.02
"2018-07-05",2856649.37,66841.31
"2018-07-06",2877189.34,66841.46
"2018-07-09",2908493.72,66841.89
"2018-07-10",2913237.49,66842.04
"2018-07-11",2874923.39,66842.18
"2018-07-12",2901453.71,66842.33
"2018-07-13",2904462.37,66842.47
"2018-07-16",2897244.84,66842.91
"2018-07-17",2903776.93,66843.06
"2018-07-18",2904199.66,66843.2
"2018-07-19",2893291.07,66843.35
"2018-07-20",2894494.63,66843.49
"2018-07-23",2884676.72,66843.93
"2018-07-24",2901736.51,66844.07
"2018-07-25",2937665.56,66844.22
"2018-07-26",2918955.98,66844.37
"2018-07-27",2909645.57,66844.51
"2018-07-30",2894610.36,66844.95
"2018-07-31",2912330.93,66845.09
"2018-08-01",2891725.15,66846.29
"2018-08-02",2890520.19,66847.49
"2018-08-03",2906901,66848.69
"2018-08-06",2904932.65,66852.28
"2018-08-07",2915353.44,66853.48
"2018-08-08",2914779.4,66854.68
"2018-08-09",2910908.09,66855.87
"2018-08-10",2879114.73,66857.07
"2018-08-13",2852899.6,66860.67
"2018-08-14",2867559.63,66861.86
"2018-08-15",2827958.88,66863.06
"2018-08-16",2851330.79,66864.26
"2018-08-17",2869407.72,66865.46
"2018-08-20",2889165.85,66869.05
"2018-08-21",2901494.62,66870.25
"2018-08-22",2911673.84,66871.45
"2018-08-23",2894931.65,66872.64
"2018-08-24",2926050.77,66873.84
"2018-08-27",2958922.34,66877.44
"2018-08-28",2949105.38,66878.63
"2018-08-29",2968133.22,66879.83
"2018-08-30",2939942.68,66881.03
"2018-08-31",2937057.96,66882.23
"2018-09-04",2909064.82,66892.59
"2018-09-05",2886941.66,66895.18
"2018-09-06",2883350.08,66897.77
"2018-09-07",2862219.36,66900.36
"2018-09-10",2872107.23,66908.13
"2018-09-11",2874633.03,66910.73
"2018-09-12",2886018.01,66913.32
"2018-09-13",2905344.63,66915.91
"2018-09-14",2902149.73,66918.5
"2018-09-17",2892237.8,66926.27
"2018-09-18",2907769.27,66928.86
"2018-09-19",2913840.09,66931.45
"2018-09-20",2948716.49,66934.04
"2018-09-21",2945497.39,66936.63
"2018-09-24",2928998.92,66944.4
"2018-09-25",2933297.02,66946.99
"2018-09-26",2929847.57,66949.58
"2018-09-27",2929510.74,66952.18
"2018-09-28",2917286.41,66954.77
"2018-10-01",2922340.71,66963.76
"2018-10-02",2914229.35,66967.58
"2018-10-03",2902834.91,66971.4
"2018-10-04",2861764.53,66975.21
"2018-10-05",2837988.01,66979.03
"2018-10-08",2824257.16,66990.48
"2018-10-09",2822492.38,66994.29
"2018-10-10",2730130.03,66998.11
"2018-10-11",2692726.53,67001.93
"2018-10-12",2725242.62,67005.74
"2018-10-15",2712882.08,67017.19
"2018-10-16",2773957.98,67021.01
"2018-10-17",2758379.66,67024.82
"2018-10-18",2708835.77,67028.64
"2018-10-19",2710322.41,67032.45
"2018-10-22",2700952.49,67043.9
"2018-10-23",2683399.57,67047.72
"2018-10-24",2593633.13,67051.54
"2018-10-25",2640313.87,67055.35
"2018-10-26",2607107.34,67059.17
"2018-10-29",2583245.58,67070.62
"2018-10-30",2622813.14,67074.43
"2018-10-31",2642954.88,67078.25
"2018-11-01",2696930.21,67070.76
"2018-11-02",2683828.8,67063.27
"2018-11-05",2692655.54,67040.8
"2018-11-06",2708336.31,67033.32
"2018-11-07",2762142.35,67025.83
"2018-11-08",2735072.49,67018.34
"2018-11-09",2710829.13,67010.85
"2018-11-12",2657680.3,66988.38
"2018-11-13",2660763.36,66980.89
"2018-11-14",2653501.55,66973.4
"2018-11-15",2680941.79,66965.92
"2018-11-16",2693535.41,66958.43
"2018-11-19",2652814.08,66935.96
"2018-11-20",2596356.86,66928.47
"2018-11-21",2624402.67,66920.98
"2018-11-23",2606895.04,66906
"2018-11-26",2647505.66,66883.54
"2018-11-27",2645711.38,66876.05
"2018-11-28",2702753,66868.56
"2018-11-29",2697118.29,66861.07
"2018-11-30",2705181.09,66853.58
